Class,Course,Term Name,Class Ave,Class Ave,Credits,
RELG202-202109,RELG202,F2021,A-,3.70,3.00,
RELG202-202209,RELG202,F2022,B+,3.30,3.00,
RELG202-202401,RELG202,W2024,A,4.00,3.00,
RELG203-201209,RELG203,F2012,B+,3.30,3.00,
RELG203-201401,RELG203,W2014,B+,3.30,3.00,
RELG203-201409,RELG203,F2014,B,3.00,3.00,
RELG203-201501,RELG203,W2015,B+,3.30,3.00,
RELG203-201601,RELG203,W2016,B+,3.30,3.00,
RELG203-201701,RELG203,W2017,A-,3.70,3.00,
RELG203-201709,RELG203,F2017,A-,3.70,3.00,
RELG203-201809,RELG203,F2018,B+,3.30,3.00,
RELG203-202101,RELG203,W2021,A-,3.70,3.00,
RELG203-202201,RELG203,W2022,A-,3.70,3.00,
RELG203-202209,RELG203,F2022,A-,3.70,3.00,
RELG203-202309,RELG203,F2023,A,4.00,3.00,
RELG203-202401,RELG203,W2024,A-,3.70,3.00,
RELG203-202409,RELG203,F2024,A,4.00,3.00,
RELG204-201401,RELG204,W2014,B-,2.70,3.00,
RELG204-201601,RELG204,W2016,B,3.00,3.00,
RELG204-201701,RELG204,W2017,B,3.00,3.00,
RELG204-201801,RELG204,W2018,B+,3.30,3.00,
RELG204-201901,RELG204,W2019,A-,3.70,3.00,
RELG204-202101,RELG204,W2021,A-,3.70,3.00,
RELG204-202201,RELG204,W2022,A-,3.70,3.00,
RELG204-202301,RELG204,W2023,A,4.00,3.00,
RELG204-202401,RELG204,W2024,A-,3.70,3.00,
RELG205-202109,RELG205,F2021,B+,3.30,3.00,
RELG205-202309,RELG205,F2023,B+,3.30,3.00,
RELG205-202409,RELG205,F2024,A-,3.70,3.00,
RELG207-201401,RELG207,W2014,A-,3.70,3.00,
RELG207-201409,RELG207,F2014,A-,3.70,3.00,
RELG207-201505,RELG207,S2015,B+,3.30,3.00,
RELG207-201601,RELG207,W2016,A-,3.70,3.00,
RELG207-201701,RELG207,W2017,B,3.00,3.00,
RELG207-201801,RELG207,W2018,B+,3.30,3.00,
RELG207-201901,RELG207,W2019,B+,3.30,3.00,
RELG207-202101,RELG207,W2021,B+,3.30,3.00,
RELG207-202201,RELG207,W2022,B+,3.30,3.00,
RELG207-202301,RELG207,W2023,B,3.00,3.00,
RELG207-202401,RELG207,W2024,B,3.00,3.00,
RELG208-201509,RELG208,F2015,A-,3.70,3.00,
RELG208-201701,RELG208,W2017,B-,2.70,3.00,
RELG208-201709,RELG208,F2017,B+,3.30,3.00,
RELG208-201809,RELG208,F2018,B+,3.30,3.00,
RELG208-201909,RELG208,F2019,B+,3.30,3.00,
RELG210-201409,RELG210,F2014,B+,3.30,3.00,
RELG210-201609,RELG210,F2016,B+,3.30,3.00,
RELG210-201909,RELG210,F2019,B+,3.30,3.00,
RELG210-202009,RELG210,F2020,B,3.00,3.00,
RELG210-202109,RELG210,F2021,B-,2.70,3.00,
RELG211-202309,RELG211,F2023,C+,2.30,3.00,
RELG252-201409,RELG252,F2014,B+,3.30,3.00,
RELG252-201509,RELG252,F2015,B+,3.30,3.00,
RELG252-201609,RELG252,F2016,B+,3.30,3.00,
RELG252-201705,RELG252,S2017,B+,3.30,3.00,
RELG252-201709,RELG252,F2017,B+,3.30,3.00,
RELG252-201809,RELG252,F2018,B,3.00,3.00,
RELG252-201909,RELG252,F2019,B+,3.30,3.00,
RELG252-202009,RELG252,F2020,B+,3.30,3.00,
RELG252-202109,RELG252,F2021,B+,3.30,3.00,
RELG252-202209,RELG252,F2022,B+,3.30,3.00,
RELG252-202309,RELG252,F2023,B+,3.30,3.00,
RELG252-202409,RELG252,F2024,B+,3.30,3.00,
RELG253-201401,RELG253,W2014,B+,3.30,3.00,
RELG253-201501,RELG253,W2015,B+,3.30,3.00,
RELG253-201601,RELG253,W2016,B+,3.30,3.00,
RELG253-201701,RELG253,W2017,B+,3.30,3.00,
RELG253-201801,RELG253,W2018,B+,3.30,3.00,
RELG253-201901,RELG253,W2019,B+,3.30,3.00,
RELG253-202101,RELG253,W2021,A-,3.70,3.00,
RELG253-202201,RELG253,W2022,B,3.00,3.00,
RELG253-202301,RELG253,W2023,B+,3.30,3.00,
RELG253-202309,RELG253,F2023,A-,3.70,3.00,
RELG254-201901,RELG254,W2019,B+,3.30,3.00,
RELG254-202101,RELG254,W2021,B+,3.30,3.00,
RELG254-202201,RELG254,W2022,B+,3.30,3.00,
RELG255-201509,RELG255,F2015,B+,3.30,3.00,
RELG255-201701,RELG255,W2017,B+,3.30,3.00,
RELG270-201601,RELG270,W2016,B+,3.30,3.00,
RELG270-201701,RELG270,W2017,B+,3.30,3.00,
RELG270-201801,RELG270,W2018,B,3.00,3.00,
RELG270-201901,RELG270,W2019,B,3.00,3.00,
RELG270-202101,RELG270,W2021,A-,3.70,3.00,
RELG270-202201,RELG270,W2022,A-,3.70,3.00,
RELG270-202301,RELG270,W2023,A-,3.70,3.00,
RELG270-202401,RELG270,W2024,A-,3.70,3.00,
RELG271-201501,RELG271,W2015,B,3.00,3.00,
RELG271-201509,RELG271,F2015,B+,3.30,3.00,
RELG271-201601,RELG271,W2016,B+,3.30,3.00,
RELG271-201605,RELG271,S2016,B+,3.30,3.00,
RELG271-201701,RELG271,W2017,B+,3.30,3.00,
RELG271-201801,RELG271,W2018,B+,3.30,3.00,
RELG271-201901,RELG271,W2019,B+,3.30,3.00,
RELG271-202005,RELG271,S2020,B+,3.30,3.00,
RELG271-202101,RELG271,W2021,A-,3.70,3.00,
RELG271-202109,RELG271,F2021,B+,3.30,3.00,
RELG271-202301,RELG271,W2023,A-,3.70,3.00,
RELG271-202401,RELG271,W2024,A,4.00,3.00,
RELG288-202201,RELG288,W2022,A-,3.70,3.00,
RELG288-202309,RELG288,F2023,A-,3.70,3.00,
RELG288-202409,RELG288,F2024,A,4.00,3.00,
RELG300-201609,RELG300,F2016,A-,3.70,3.00,
RELG300-201709,RELG300,F2017,A,4.00,3.00,
RELG300-201809,RELG300,F2018,A,4.00,3.00,
RELG300-201909,RELG300,F2019,A,4.00,3.00,
RELG300-202009,RELG300,F2020,A,4.00,3.00,
RELG300-202209,RELG300,F2022,A,4.00,3.00,
RELG300-202309,RELG300,F2023,A,4.00,3.00,
RELG300-202409,RELG300,F2024,A,4.00,3.00,
RELG307-202009,RELG307,F2020,A,4.00,3.00,
RELG307-202301,RELG307,W2023,A,4.00,3.00,
RELG307-202409,RELG307,F2024,A,4.00,3.00,
RELG311-201809,RELG311,F2018,A-,3.70,3.00,
RELG312-202201,RELG312,W2022,B-,2.70,3.00,
RELG315-202009,RELG315,F2020,A,4.00,3.00,
RELG316-201801,RELG316,W2018,B+,3.30,3.00,
RELG331-201709,RELG331,F2017,A-,3.70,3.00,
RELG331-201809,RELG331,F2018,A-,3.70,3.00,
RELG331-201909,RELG331,F2019,B+,3.30,3.00,
RELG331-202009,RELG331,F2020,A-,3.70,3.00,
RELG331-202109,RELG331,F2021,A,4.00,3.00,
RELG331-202209,RELG331,F2022,A,4.00,3.00,
RELG331-202309,RELG331,F2023,A-,3.70,3.00,
RELG331-202409,RELG331,F2024,A-,3.70,3.00,
RELG332-202305,RELG332,S2023,A-,3.70,3.00,
RELG338-201709,RELG338,F2017,A-,3.70,3.00,
RELG338-202201,RELG338,W2022,A-,3.70,3.00,
RELG338-202301,RELG338,W2023,A-,3.70,3.00,
RELG338-202401,RELG338,W2024,A-,3.70,3.00,
RELG340-201209,RELG340,F2012,B,3.00,3.00,
RELG341-201509,RELG341,F2015,B+,3.30,3.00,
RELG341-202109,RELG341,F2021,A-,3.70,3.00,
RELG341-202209,RELG341,F2022,B,3.00,3.00,
RELG341-202501,RELG341,W2025,A-,3.70,3.00,
RELG352-201709,RELG352,F2017,B+,3.30,3.00,
RELG352-201809,RELG352,F2018,B,3.00,3.00,
RELG353-201409,RELG353,F2014,A-,3.70,3.00,
RELG353-201705,RELG353,S2017,B+,3.30,3.00,
RELG353-201901,RELG353,W2019,A-,3.70,3.00,
RELG354-202209,RELG354,F2022,B,3.00,3.00,
RELG356-201701,RELG356,W2017,A-,3.70,3.00,
RELG358-202109,RELG358,F2021,A,4.00,3.00,
RELG358-202209,RELG358,F2022,A-,3.70,3.00,
RELG368-202201,RELG368,W2022,A-,3.70,3.00,
RELG368-202401,RELG368,W2024,B+,3.30,3.00,
RELG369-201705,RELG369,S2017,A-,3.70,3.00,
RELG370-201601,RELG370,W2016,A-,3.70,3.00,
RELG370-201709,RELG370,F2017,B+,3.30,3.00,
RELG370-201809,RELG370,F2018,B+,3.30,3.00,
RELG370-201901,RELG370,W2019,A-,3.70,3.00,
RELG370-202109,RELG370,F2021,B+,3.30,3.00,
RELG370-202209,RELG370,F2022,B+,3.30,3.00,
RELG370-202309,RELG370,F2023,A-,3.70,3.00,
RELG370-202409,RELG370,F2024,A-,3.70,3.00,
RELG372-201805,RELG372,S2018,A-,3.70,3.00,
RELG372-202201,RELG372,W2022,A-,3.70,3.00,
RELG372-202309,RELG372,F2023,A,4.00,3.00,
RELG375-201609,RELG375,F2016,A-,3.70,3.00,
RELG375-201709,RELG375,F2017,A-,3.70,3.00,
RELG375-201901,RELG375,W2019,A,4.00,3.00,
RELG375-202101,RELG375,W2021,A,4.00,3.00,
RELG375-202201,RELG375,W2022,A,4.00,3.00,
RELG375-202301,RELG375,W2023,A-,3.70,3.00,
RELG375-202401,RELG375,W2024,A,4.00,3.00,
RELG451-202009,RELG451,F2020,A-,3.70,3.00,
RELG456-202309,RELG456,F2023,A-,3.70,3.00,
RETL402-201809,RETL402,F2018,B+,3.30,3.00,
RETL402-201909,RETL402,F2019,A-,3.70,3.00,
RETL402-202209,RETL402,F2022,B+,3.30,3.00,
RETL407-202301,RETL407,W2023,A-,3.70,3.00,
RUSS210-201409,RUSS210,F2014,A,4.00,3.00,
RUSS210-201509,RUSS210,F2015,A-,3.70,3.00,
RUSS210-201609,RUSS210,F2016,A-,3.70,3.00,
RUSS210-201709,RUSS210,F2017,A-,3.70,3.00,
RUSS210-201909,RUSS210,F2019,A-,3.70,3.00,
RUSS210-202009,RUSS210,F2020,A,4.00,3.00,
RUSS210-202109,RUSS210,F2021,A-,3.70,3.00,
RUSS210-202209,RUSS210,F2022,A-,3.70,3.00,
RUSS210-202309,RUSS210,F2023,A-,3.70,3.00,
RUSS211-201501,RUSS211,W2015,B+,3.30,3.00,
RUSS211-201601,RUSS211,W2016,A-,3.70,3.00,
RUSS211-201701,RUSS211,W2017,A-,3.70,3.00,
RUSS211-201801,RUSS211,W2018,A-,3.70,3.00,
RUSS211-202101,RUSS211,W2021,A,4.00,3.00,
RUSS211-202301,RUSS211,W2023,A-,3.70,3.00,
RUSS217-201509,RUSS217,F2015,B+,3.30,3.00,
RUSS218-201409,RUSS218,F2014,B+,3.30,3.00,
RUSS218-201609,RUSS218,F2016,B,3.00,3.00,
RUSS218-201901,RUSS218,W2019,B+,3.30,3.00,
RUSS218-202009,RUSS218,F2020,B,3.00,3.00,
RUSS218-202409,RUSS218,F2024,B-,2.70,3.00,
RUSS223-201409,RUSS223,F2014,B+,3.30,3.00,
RUSS223-201709,RUSS223,F2017,B+,3.30,3.00,
RUSS223-202009,RUSS223,F2020,A,4.00,3.00,
RUSS223-202109,RUSS223,F2021,A-,3.70,3.00,
RUSS223-202209,RUSS223,F2022,A-,3.70,3.00,
RUSS223-202309,RUSS223,F2023,A-,3.70,3.00,
RUSS223-202409,RUSS223,F2024,A-,3.70,3.00,
RUSS224-201501,RUSS224,W2015,B+,3.30,3.00,
RUSS224-201601,RUSS224,W2016,B,3.00,3.00,
RUSS224-201701,RUSS224,W2017,B+,3.30,3.00,
RUSS224-201801,RUSS224,W2018,B+,3.30,3.00,
RUSS224-201901,RUSS224,W2019,B+,3.30,3.00,
RUSS224-202101,RUSS224,W2021,A-,3.70,3.00,
RUSS224-202201,RUSS224,W2022,A-,3.70,3.00,
RUSS224-202301,RUSS224,W2023,A-,3.70,3.00,
RUSS224-202401,RUSS224,W2024,A-,3.70,3.00,
RUSS229-201809,RUSS229,F2018,A,4.00,3.00,
RUSS229-202101,RUSS229,W2021,A-,3.70,3.00,
RUSS229-202109,RUSS229,F2021,A-,3.70,3.00,
RUSS229-202209,RUSS229,F2022,A-,3.70,3.00,
RUSS229-202401,RUSS229,W2024,A,4.00,3.00,
RUSS250-202201,RUSS250,W2022,A-,3.70,3.00,
RUSS310-202109,RUSS310,F2021,A-,3.70,3.00,
RUSS310-202309,RUSS310,F2023,A,4.00,3.00,
RUSS330-202409,RUSS330,F2024,A-,3.70,3.00,
RUSS337-201801,RUSS337,W2018,B+,3.30,3.00,
RUSS340-201401,RUSS340,W2014,A-,3.70,3.00,
RUSS340-202309,RUSS340,F2023,A-,3.70,3.00,
RUSS357-201709,RUSS357,F2017,B+,3.30,3.00,
RUSS382-202101,RUSS382,W2021,A-,3.70,3.00,
RUSS382-202301,RUSS382,W2023,A-,3.70,3.00,
RUSS395-201909,RUSS395,F2019,A-,3.70,3.00,
RUSS395-202209,RUSS395,F2022,A-,3.70,3.00,
SDST250-201109,SDST250,F2011,B+,3.30,3.00,
SDST250-201509,SDST250,F2015,B,3.00,3.00,
SEAD520-202301,SEAD520,W2023,A-,3.70,3.00,
SEAD520-202309,SEAD520,F2023,A-,3.70,3.00,
SEAD540-202401,SEAD540,W2024,A-,3.70,3.00,
SEAD550-201909,SEAD550,F2019,A-,3.70,3.00,
SEAD550-202209,SEAD550,F2022,B+,3.30,3.00,
SOCI210-201501,SOCI210,W2015,B+,3.30,3.00,
SOCI210-201509,SOCI210,F2015,B+,3.30,3.00,
SOCI210-201605,SOCI210,S2016,B+,3.30,3.00,
SOCI210-201609,SOCI210,F2016,B+,3.30,3.00,
SOCI210-201701,SOCI210,W2017,B+,3.30,3.00,
SOCI210-201705,SOCI210,S2017,B+,3.30,3.00,
SOCI210-201709,SOCI210,F2017,B+,3.30,3.00,
SOCI210-201801,SOCI210,W2018,B+,3.30,3.00,
SOCI210-201805,SOCI210,S2018,B,3.00,3.00,
SOCI210-201809,SOCI210,F2018,A-,3.70,3.00,
SOCI210-201901,SOCI210,W2019,B+,3.30,3.00,
SOCI210-201909,SOCI210,F2019,A-,3.70,3.00,
SOCI210-202005,SOCI210,S2020,B+,3.30,3.00,
SOCI210-202009,SOCI210,F2020,A,4.00,3.00,
SOCI210-202101,SOCI210,W2021,A-,3.70,3.00,
SOCI210-202105,SOCI210,S2021,A-,3.70,3.00,
SOCI210-202109,SOCI210,F2021,B+,3.30,3.00,
SOCI210-202201,SOCI210,W2022,A,4.00,3.00,
SOCI210-202205,SOCI210,S2022,A-,3.70,3.00,
SOCI210-202209,SOCI210,F2022,A-,3.70,3.00,
SOCI210-202301,SOCI210,W2023,A,4.00,3.00,
SOCI210-202305,SOCI210,S2023,A-,3.70,3.00,
SOCI210-202309,SOCI210,F2023,B+,3.30,3.00,
SOCI210-202401,SOCI210,W2024,A,4.00,3.00,
SOCI210-202409,SOCI210,F2024,A-,3.70,3.00,
SOCI210-202501,SOCI210,W2025,A-,3.70,3.00,
SOCI211-201409,SOCI211,F2014,B,3.00,3.00,
SOCI211-201601,SOCI211,W2016,B,3.00,3.00,
SOCI211-201605,SOCI211,S2016,A-,3.70,3.00,
SOCI211-201609,SOCI211,F2016,B+,3.30,3.00,
SOCI211-201701,SOCI211,W2017,A-,3.70,3.00,
SOCI211-201705,SOCI211,S2017,B+,3.30,3.00,
SOCI211-201709,SOCI211,F2017,B+,3.30,3.00,
SOCI211-201801,SOCI211,W2018,B+,3.30,3.00,
SOCI211-201805,SOCI211,S2018,B,3.00,3.00,
SOCI211-201809,SOCI211,F2018,B,3.00,3.00,
SOCI211-201901,SOCI211,W2019,B,3.00,3.00,
SOCI211-201905,SOCI211,S2019,B,3.00,3.00,
SOCI211-201909,SOCI211,F2019,A-,3.70,3.00,
SOCI211-202005,SOCI211,S2020,B,3.00,3.00,
SOCI211-202009,SOCI211,F2020,B+,3.30,3.00,
SOCI211-202105,SOCI211,S2021,B+,3.30,3.00,
SOCI211-202109,SOCI211,F2021,A-,3.70,3.00,
SOCI211-202201,SOCI211,W2022,B-,2.70,3.00,
SOCI211-202209,SOCI211,F2022,B+,3.30,3.00,
SOCI211-202301,SOCI211,W2023,B,3.00,3.00,
SOCI211-202305,SOCI211,S2023,B+,3.30,3.00,
SOCI211-202309,SOCI211,F2023,B+,3.30,3.00,
SOCI211-202401,SOCI211,W2024,A-,3.70,3.00,
SOCI211-202409,SOCI211,F2024,A-,3.70,3.00,
SOCI212-201709,SOCI212,F2017,A-,3.70,3.00,
SOCI212-201809,SOCI212,F2018,A-,3.70,3.00,
SOCI212-201909,SOCI212,F2019,B+,3.30,3.00,
SOCI212-202009,SOCI212,F2020,A-,3.70,3.00,
SOCI212-202109,SOCI212,F2021,A-,3.70,3.00,
SOCI212-202209,SOCI212,F2022,B+,3.30,3.00,
SOCI212-202309,SOCI212,F2023,B+,3.30,3.00,
SOCI213-201609,SOCI213,F2016,B+,3.30,3.00,
SOCI213-201809,SOCI213,F2018,B+,3.30,3.00,
SOCI213-201909,SOCI213,F2019,B+,3.30,3.00,
SOCI213-202101,SOCI213,W2021,A,4.00,3.00,
SOCI213-202109,SOCI213,F2021,B+,3.30,3.00,
SOCI213-202209,SOCI213,F2022,B+,3.30,3.00,
SOCI213-202409,SOCI213,F2024,B+,3.30,3.00,
SOCI219-201509,SOCI219,F2015,B+,3.30,3.00,
SOCI222-201501,SOCI222,W2015,B+,3.30,3.00,
SOCI222-201601,SOCI222,W2016,B,3.00,3.00,
SOCI222-201609,SOCI222,F2016,B+,3.30,3.00,
SOCI222-201709,SOCI222,F2017,A-,3.70,3.00,
SOCI222-201809,SOCI222,F2018,B+,3.30,3.00,
SOCI222-201909,SOCI222,F2019,B+,3.30,3.00,
SOCI222-202009,SOCI222,F2020,A-,3.70,3.00,
SOCI222-202109,SOCI222,F2021,B+,3.30,3.00,
SOCI222-202209,SOCI222,F2022,A-,3.70,3.00,
SOCI222-202309,SOCI222,F2023,B+,3.30,3.00,
SOCI222-202409,SOCI222,F2024,B+,3.30,3.00,
SOCI225-201409,SOCI225,F2014,A-,3.70,3.00,
SOCI225-201609,SOCI225,F2016,A-,3.70,3.00,
SOCI225-202301,SOCI225,W2023,A-,3.70,3.00,
SOCI225-202401,SOCI225,W2024,B+,3.30,3.00,
SOCI225-202501,SOCI225,W2025,A-,3.70,3.00,
SOCI227-201701,SOCI227,W2017,A-,3.70,3.00,
SOCI227-201801,SOCI227,W2018,B+,3.30,3.00,
SOCI227-202101,SOCI227,W2021,A-,3.70,3.00,
SOCI227-202201,SOCI227,W2022,A-,3.70,3.00,
SOCI230-201601,SOCI230,W2016,A-,3.70,3.00,
SOCI230-201701,SOCI230,W2017,B,3.00,3.00,
SOCI230-201801,SOCI230,W2018,B,3.00,3.00,
SOCI230-201901,SOCI230,W2019,B,3.00,3.00,
SOCI230-202101,SOCI230,W2021,B+,3.30,3.00,
SOCI230-202201,SOCI230,W2022,B+,3.30,3.00,
SOCI230-202301,SOCI230,W2023,B+,3.30,3.00,
SOCI230-202401,SOCI230,W2024,A-,3.70,3.00,
SOCI234-201509,SOCI234,F2015,B+,3.30,3.00,
SOCI234-201701,SOCI234,W2017,B+,3.30,3.00,
SOCI234-201901,SOCI234,W2019,B,3.00,3.00,
SOCI234-201909,SOCI234,F2019,B+,3.30,3.00,
SOCI234-202009,SOCI234,F2020,A-,3.70,3.00,
SOCI234-202109,SOCI234,F2021,B+,3.30,3.00,
SOCI234-202209,SOCI234,F2022,B,3.00,3.00,
SOCI234-202401,SOCI234,W2024,B-,2.70,3.00,
SOCI235-201309,SOCI235,F2013,B,3.00,3.00,
SOCI235-201409,SOCI235,F2014,B,3.00,3.00,
SOCI235-201509,SOCI235,F2015,B,3.00,3.00,
SOCI235-201609,SOCI235,F2016,B+,3.30,3.00,
SOCI235-201709,SOCI235,F2017,B+,3.30,3.00,
SOCI235-201809,SOCI235,F2018,B+,3.30,3.00,
SOCI235-201909,SOCI235,F2019,B,3.00,3.00,
SOCI235-202009,SOCI235,F2020,B+,3.30,3.00,
SOCI235-202109,SOCI235,F2021,B,3.00,3.00,
SOCI235-202209,SOCI235,F2022,B,3.00,3.00,
SOCI235-202309,SOCI235,F2023,A-,3.70,3.00,
SOCI235-202501,SOCI235,W2025,A-,3.70,3.00,
SOCI245-202101,SOCI245,W2021,B+,3.30,3.00,
SOCI245-202201,SOCI245,W2022,B+,3.30,3.00,
SOCI245-202301,SOCI245,W2023,B+,3.30,3.00,
SOCI245-202401,SOCI245,W2024,B+,3.30,3.00,
SOCI247-201309,SOCI247,F2013,B,3.00,3.00,
SOCI247-201409,SOCI247,F2014,B,3.00,3.00,
SOCI247-201509,SOCI247,F2015,B,3.00,3.00,
SOCI247-201609,SOCI247,F2016,B,3.00,3.00,
SOCI247-201709,SOCI247,F2017,B,3.00,3.00,
SOCI247-201809,SOCI247,F2018,B,3.00,3.00,
SOCI247-201909,SOCI247,F2019,B,3.00,3.00,
SOCI247-202101,SOCI247,W2021,B,3.00,3.00,
SOCI247-202109,SOCI247,F2021,B+,3.30,3.00,
SOCI247-202201,SOCI247,W2022,B+,3.30,3.00,
SOCI247-202209,SOCI247,F2022,B+,3.30,3.00,
SOCI247-202301,SOCI247,W2023,A-,3.70,3.00,
SOCI247-202309,SOCI247,F2023,B+,3.30,3.00,
SOCI247-202409,SOCI247,F2024,B,3.00,3.00,
SOCI250-201601,SOCI250,W2016,B,3.00,3.00,
SOCI250-201609,SOCI250,F2016,B+,3.30,3.00,
SOCI250-201709,SOCI250,F2017,B+,3.30,3.00,
SOCI250-201809,SOCI250,F2018,B,3.00,3.00,
SOCI250-201909,SOCI250,F2019,B,3.00,3.00,
SOCI250-202005,SOCI250,S2020,A-,3.70,3.00,
SOCI250-202009,SOCI250,F2020,A-,3.70,3.00,
SOCI250-202201,SOCI250,W2022,A-,3.70,3.00,
SOCI250-202301,SOCI250,W2023,B,3.00,3.00,
SOCI250-202401,SOCI250,W2024,B+,3.30,3.00,
SOCI250-202409,SOCI250,F2024,B,3.00,3.00,
SOCI254-201509,SOCI254,F2015,A-,3.70,3.00,
SOCI254-201701,SOCI254,W2017,B+,3.30,3.00,
SOCI254-201801,SOCI254,W2018,B+,3.30,3.00,
SOCI254-201901,SOCI254,W2019,B,3.00,3.00,
SOCI254-202101,SOCI254,W2021,A-,3.70,3.00,
SOCI254-202301,SOCI254,W2023,B+,3.30,3.00,
SOCI254-202401,SOCI254,W2024,B+,3.30,3.00,
SOCI255-202101,SOCI255,W2021,A-,3.70,3.00,
SOCI265-201501,SOCI265,W2015,B+,3.30,3.00,
SOCI265-201601,SOCI265,W2016,B+,3.30,3.00,
SOCI265-201801,SOCI265,W2018,B+,3.30,3.00,
SOCI270-201501,SOCI270,W2015,B+,3.30,3.00,
SOCI270-201601,SOCI270,W2016,B+,3.30,3.00,
SOCI270-201701,SOCI270,W2017,A-,3.70,3.00,
SOCI270-201801,SOCI270,W2018,A-,3.70,3.00,
SOCI270-201901,SOCI270,W2019,A-,3.70,3.00,
SOCI270-202101,SOCI270,W2021,A-,3.70,3.00,
SOCI304-201709,SOCI304,F2017,B-,2.70,3.00,
SOCI304-201809,SOCI304,F2018,B,3.00,3.00,
SOCI304-201909,SOCI304,F2019,B-,2.70,3.00,
SOCI304-202009,SOCI304,F2020,B+,3.30,3.00,
SOCI304-202109,SOCI304,F2021,B-,2.70,3.00,
SOCI304-202209,SOCI304,F2022,B-,2.70,3.00,
SOCI304-202309,SOCI304,F2023,B,3.00,3.00,
SOCI304-202501,SOCI304,W2025,B-,2.70,3.00,
SOCI305-201601,SOCI305,W2016,A-,3.70,3.00,
SOCI305-201701,SOCI305,W2017,B+,3.30,3.00,
SOCI305-202101,SOCI305,W2021,B+,3.30,3.00,
SOCI305-202109,SOCI305,F2021,B+,3.30,3.00,
SOCI307-201309,SOCI307,F2013,B+,3.30,3.00,
SOCI307-201509,SOCI307,F2015,B+,3.30,3.00,
SOCI307-201801,SOCI307,W2018,A-,3.70,3.00,
SOCI307-201809,SOCI307,F2018,B+,3.30,3.00,
SOCI307-202201,SOCI307,W2022,B+,3.30,3.00,
SOCI307-202301,SOCI307,W2023,B,3.00,3.00,
SOCI307-202401,SOCI307,W2024,A-,3.70,3.00,
SOCI307-202405,SOCI307,S2024,A-,3.70,3.00,
SOCI309-201901,SOCI309,W2019,B+,3.30,3.00,
SOCI309-202009,SOCI309,F2020,A,4.00,3.00,
SOCI309-202201,SOCI309,W2022,A,4.00,3.00,
SOCI309-202301,SOCI309,W2023,A,4.00,3.00,
SOCI309-202401,SOCI309,W2024,A,4.00,3.00,
SOCI310-201501,SOCI310,W2015,B+,3.30,3.00,
SOCI310-201509,SOCI310,F2015,B+,3.30,3.00,
SOCI310-201609,SOCI310,F2016,B+,3.30,3.00,
SOCI310-201709,SOCI310,F2017,A-,3.70,3.00,
SOCI310-201809,SOCI310,F2018,B+,3.30,3.00,
SOCI310-202209,SOCI310,F2022,A-,3.70,3.00,
SOCI310-202309,SOCI310,F2023,A-,3.70,3.00,
SOCI310-202409,SOCI310,F2024,B+,3.30,3.00,
SOCI312-201501,SOCI312,W2015,B-,2.70,3.00,
SOCI312-201601,SOCI312,W2016,B+,3.30,3.00,
SOCI312-201701,SOCI312,W2017,B+,3.30,3.00,
SOCI312-201709,SOCI312,F2017,A-,3.70,3.00,
SOCI312-201901,SOCI312,W2019,B+,3.30,3.00,
SOCI312-202009,SOCI312,F2020,A-,3.70,3.00,
SOCI312-202109,SOCI312,F2021,A-,3.70,3.00,
SOCI312-202209,SOCI312,F2022,A-,3.70,3.00,
SOCI312-202401,SOCI312,W2024,A-,3.70,3.00,
SOCI318-201805,SOCI318,S2018,B+,3.30,3.00,
SOCI318-201905,SOCI318,S2019,B,3.00,3.00,
SOCI318-202005,SOCI318,S2020,B+,3.30,3.00,
SOCI318-202105,SOCI318,S2021,B+,3.30,3.00,
SOCI321-201701,SOCI321,W2017,B-,2.70,3.00,
SOCI321-201809,SOCI321,F2018,B+,3.30,3.00,
SOCI321-202301,SOCI321,W2023,B,3.00,3.00,
SOCI325-202101,SOCI325,W2021,A,4.00,3.00,
SOCI325-202109,SOCI325,F2021,A,4.00,3.00,
SOCI325-202209,SOCI325,F2022,A,4.00,3.00,
SOCI325-202309,SOCI325,F2023,A,4.00,3.00,
SOCI326-202109,SOCI326,F2021,B,3.00,3.00,
SOCI326-202209,SOCI326,F2022,B,3.00,3.00,
SOCI326-202309,SOCI326,F2023,B+,3.30,3.00,
SOCI330-201509,SOCI330,F2015,B+,3.30,3.00,
SOCI330-201609,SOCI330,F2016,B+,3.30,3.00,
SOCI330-201709,SOCI330,F2017,B+,3.30,3.00,
SOCI330-201809,SOCI330,F2018,B+,3.30,3.00,
SOCI330-201909,SOCI330,F2019,B,3.00,3.00,
SOCI330-202101,SOCI330,W2021,A-,3.70,3.00,
SOCI330-202201,SOCI330,W2022,B+,3.30,3.00,
SOCI330-202301,SOCI330,W2023,B+,3.30,3.00,
SOCI330-202401,SOCI330,W2024,B+,3.30,3.00,
SOCI331-202201,SOCI331,W2022,B+,3.30,3.00,
SOCI333-201609,SOCI333,F2016,A-,3.70,3.00,
SOCI333-201709,SOCI333,F2017,B+,3.30,3.00,
SOCI333-201901,SOCI333,W2019,B+,3.30,3.00,
SOCI333-202101,SOCI333,W2021,B+,3.30,3.00,
SOCI333-202209,SOCI333,F2022,B+,3.30,3.00,
SOCI333-202309,SOCI333,F2023,A-,3.70,3.00,
SOCI333-202405,SOCI333,S2024,A-,3.70,3.00,
SOCI333-202409,SOCI333,F2024,A-,3.70,3.00,
SOCI335-201509,SOCI335,F2015,A-,3.70,3.00,
